data_97_2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0020586,-1.0005536,0.99467891,-0.99354619,0.99878412,-0.99758542,0.99844801,-0.99891895,0.99739003,-0.99792212,0.99799222,-0.99811482,0.99722213,-0.99590719,1.0018954,-1.0033829,1.0017513,-1.0019453,0.99865633,-1.0033329,1.0008557,-1.0090332,1.0023329,-1.0075885,1.0023066,-1.0098391,1.0066757,-1.0124997,0.99933243,-1.0078515,1.0060781,-1.0107287,1.003906,-1.0075257,0.99747849,-1.0047417,1.0062457,-1.0063353,1.0027853,-1.0062051,1.0025063,-1.0166494,1.0088663,-1.0127617,1.0057509,-1.0152326,1.0051769,-1.0103847,1.0085871,-1.0130564,1.0167761,-1.0079002,1.0021585,-1.0183833,1.0144354,-1.0129274,1.0103935,-1.0204958,1.0146726,-1.0264286,1.0093169,-1.0201073,1.0180612,-1.0076838,1.0104243,-1.0150177,0.99947739,-1.0039333,1.0204051,-1.006574,1.0111589,-1.0027808,1.0105742,-1.022348,1.0038594,-1.0283663,1.0269068,-1.0173501,0.99756157,-1.0197988,1.0102072,-1.0169395,1.009028,-1.0170866,1.0166965,-1.0259511,1.0338045,-1.0162667,0.99931782,-1.0247222,1.0067689,-1.0165728,1.0247626,-1.0192662,1.0273981,-1.0218781,1.0072148,-1.0209589,1.0115968,-1.0091716,1.0150447
0.98719764,-0.9727664,0.96834314,-0.94825792,0.94241524,-0.92240232,0.91323334,-0.89859301,0.89128286,-0.88085943,0.88517749,-0.87128597,0.88301492,-0.87317199,0.88560367,-0.87762791,0.89403254,-0.88876992,0.8912493,-0.89740568,0.90686232,-0.89633536,0.89700502,-0.89504004,0.89203936,-0.89065111,0.88375443,-0.88779819,0.88021493,-0.88713771,0.89047205,-0.89631194,0.88798541,-0.89748514,0.89306968,-0.90270692,0.90254158,-0.90794766,0.90606511,-0.91240627,0.90927863,-0.92732477,0.91052783,-0.91801214,0.91138011,-0.92059976,0.91666639,-0.92125684,0.91162241,-0.91576487,0.91061097,-0.90848929,0.89712268,-0.90585637,0.89838499,-0.90624332,0.88329303,-0.89565235,0.89626008,-0.9016453,0.89965564,-0.90913683,0.90764403,-0.92972827,0.91140831,-0.92385978,0.91678208,-0.92924792,0.91891611,-0.93220448,0.90825248,-0.93035382,0.91699117,-0.92118573,0.90698022,-0.914895,0.92354292,-0.91703671,0.90911824,-0.92989546,0.91120362,-0.93374145,0.89195341,-0.94336522,0.89342922,-0.93256909,0.89623046,-0.93621004,0.91537637,-0.94208431,0.91626555,-0.94618475,0.90360636,-0.93089169,0.89657009,-0.93621463,0.8935948,-0.92338002,0.91559005,-0.93189722,0.89030451
0.99396443,-0.98504579,0.98108,-0.96869034,0.96057189,-0.94747442,0.94061351,-0.9263348,0.92541254,-0.9103893,0.9113524,-0.89021868,0.90449506,-0.87442732,0.89414203,-0.86634552,0.90193689,-0.85815597,0.90169513,-0.84626621,0.90576333,-0.83468908,0.90283865,-0.84455568,0.89941603,-0.83246046,0.894759,-0.83515429,0.90022802,-0.84192884,0.89768034,-0.84316236,0.90424013,-0.86158866,0.908768,-0.87764204,0.91290045,-0.88475484,0.91903561,-0.89068985,0.92068803,-0.90350372,0.93191153,-0.89961028,0.9388026,-0.90722978,0.93478078,-0.90910107,0.93587953,-0.92247719,0.94348609,-0.92466992,0.95166612,-0.92742366,0.93808568,-0.91429383,0.93506587,-0.91606182,0.9370954,-0.9102428,0.91806167,-0.90717679,0.919765,-0.90281272,0.92850167,-0.90025043,0.931997,-0.92159045,0.94090414,-0.91617233,0.95010191,-0.91353405,0.9164058,-0.91338682,0.93397522,-0.91508889,0.93462318,-0.9207806,0.94897419,-0.90439874,0.93648916,-0.90127128,0.95612717,-0.93168592,0.90736204,-0.93494093,0.95702916,-0.91375566,0.97690725,-0.92614567,0.94394141,-0.90287995,0.96952665,-0.88475704,0.94627273,-0.89884335,0.92447525,-0.89364922,0.93408132,-0.89018601,0.93188542
0.99942315,-0.99608332,0.9911896,-0.98401409,0.97667265,-0.96636939,0.95893192,-0.95054418,0.94968367,-0.94115007,0.93762839,-0.93173856,0.92900187,-0.92694002,0.92384028,-0.92598146,0.92146981,-0.92080188,0.91996348,-0.92619473,0.91392261,-0.92329592,0.917189,-0.92243665,0.92125201,-0.93241161,0.92993999,-0.93172395,0.92662376,-0.93190128,0.93699497,-0.93202579,0.93272758,-0.93883401,0.94587266,-0.94103414,0.94834179,-0.94739991,0.94974583,-0.95355034,0.96227258,-0.95631391,0.96639752,-0.95260233,0.95765984,-0.95378047,0.96565151,-0.95645827,0.97035462,-0.96317911,0.95586723,-0.97016984,0.96766442,-0.96858186,0.95612276,-0.9639309,0.97769761,-0.98484445,0.97362876,-0.97870082,0.97735143,-1.0017132,0.9853552,-0.98329169,0.98677075,-1.0010918,0.97318047,-0.98245388,0.98208916,-1.0121527,0.99955505,-0.9899739,0.96991563,-0.97937834,0.9721905,-1.0090219,0.98413193,-0.98425448,0.9807685,-0.99556023,0.96248972,-0.99158424,0.96390104,-1.0021666,0.9560259,-0.98621434,0.95690417,-1.001259,0.97049624,-0.99427742,0.95980269,-0.97893959,0.94247574,-1.0079584,0.96108007,-0.98068702,0.96674258,-1.020485,0.93369424,-0.94561255,0.96226001
1.0000751,-0.98431939,0.98239809,-0.96674073,0.97282892,-0.95017213,0.95661455,-0.9457562,0.94500512,-0.94711167,0.9456448,-0.95866883,0.93105674,-0.9503352,0.93910342,-0.9515906,0.92357773,-0.94806522,0.93825525,-0.96202171,0.92864525,-0.95524359,0.91666907,-0.94482732,0.91148639,-0.94382113,0.91536242,-0.94652891,0.92790556,-0.94751489,0.93949807,-0.93928051,0.93198752,-0.98540896,0.95191228,-0.98323059,0.95641786,-0.99232292,0.9515813,-0.97933519,0.95167977,-0.96942556,0.94987631,-0.97351998,0.95746779,-0.96959704,0.98169309,-0.95389724,0.95544839,-0.96260989,0.98352885,-0.9503305,0.99738199,-0.94376665,0.99232173,-0.96289265,1.0117431,-0.94811201,0.99236298,-0.95984292,0.99977636,-0.98862147,1.014858,-0.96771765,1.0566454,-0.97706133,1.0444732,-1.0065272,1.0026685,-0.98971671,1.0442847,-0.98359424,1.0189092,-1.0359092,1.0132915,-0.9852618,1.0410105,-0.99949133,1.0436959,-0.99183261,1.0239668,-0.98637885,1.0276622,-1.009593,1.003775,-1.030188,1.0168829,-1.0219686,1.0172209,-0.97084653,1.0609376,-1.0281587,1.0561136,-1.016115,1.0627458,-1.0524328,1.0111285,-1.0029726,1.0445291,-1.0236109,0.97621918
1.0034038,-0.99574661,0.989676,-0.98373318,0.97703803,-0.96928203,0.96185076,-0.95129412,0.94887012,-0.93506306,0.93177277,-0.92432046,0.91991681,-0.91608155,0.90831721,-0.902592,0.90345246,-0.88697904,0.89677483,-0.89384359,0.88475943,-0.88940537,0.88697523,-0.88469917,0.88628346,-0.88761163,0.89025128,-0.90536779,0.9046492,-0.91171604,0.91647929,-0.928523,0.93141395,-0.93289822,0.9244234,-0.93260717,0.92525899,-0.95417863,0.90828276,-0.95307231,0.92467731,-0.96257025,0.92523676,-0.95915204,0.92928296,-0.98306203,0.94238955,-0.97685462,0.93989265,-0.97389096,0.93461657,-1.0005502,0.96165955,-0.99313349,0.96336114,-1.0007699,0.95881993,-0.99984062,0.96261752,-0.99776423,0.96303707,-1.0212941,0.96169752,-1.0426497,0.96779394,-1.0178635,0.9568212,-1.0173624,0.96630061,-1.0075877,0.9648509,-1.0468949,0.95113653,-1.0247115,0.95401692,-1.0478027,0.96218598,-1.0188445,0.9531123,-1.0254431,0.9626081,-1.0310218,0.92960608,-0.99927014,0.94954574,-0.99217623,0.9401567,-0.97736281,0.93249112,-1.0243877,0.90529919,-0.98236442,0.90785336,-1.0082541,0.9404425,-1.0281404,0.95269883,-1.0783358,0.89262623,-1.1709614,0.86697441
1.0051968,-1.0012062,0.99650931,-0.98988527,0.98581201,-0.97986799,0.97125566,-0.96252912,0.95705873,-0.94800675,0.93965703,-0.93886703,0.93098909,-0.91922492,0.91825706,-0.91306114,0.91503698,-0.91604084,0.90596741,-0.91552866,0.90324998,-0.91061348,0.911897,-0.90711045,0.91285419,-0.9232924,0.91328126,-0.92147505,0.911008,-0.9297713,0.92505306,-0.9356069,0.92825687,-0.93793309,0.93540949,-0.94234347,0.93632203,-0.94013023,0.94108719,-0.94013125,0.94327557,-0.95236212,0.93954057,-0.9380995,0.94365257,-0.93934709,0.94961077,-0.94461113,0.95063829,-0.93845963,0.94717306,-0.93921423,0.95728976,-0.94739586,0.95212191,-0.9381789,0.96876752,-0.95048302,0.94551545,-0.98011559,0.95083302,-0.95946485,0.95220649,-0.9606992,0.93075883,-0.94697648,0.96066409,-0.93716413,0.96765435,-0.9648456,0.93669188,-0.93450499,0.95060647,-0.92613536,0.96303672,-0.97199279,0.95400399,-0.95196533,0.98659694,-0.97494,0.94583368,-0.98411411,0.98234683,-0.9908753,0.92750186,-0.98813492,0.96579367,-0.97827673,0.93212867,-0.97730452,0.93085164,-0.97691566,0.93397993,-0.9597131,0.93756062,-0.96138966,0.94002253,-1.0012462,0.92702192,-0.96173614,0.91487622
1.0006862,-0.99809927,0.99196082,-0.98382592,0.97438353,-0.96290457,0.95251381,-0.93666387,0.92585862,-0.91234243,0.89715779,-0.87702471,0.86542332,-0.85187978,0.83586073,-0.82768959,0.81817162,-0.81660873,0.79905206,-0.79034775,0.77397114,-0.76978058,0.75635844,-0.75689149,0.74574119,-0.75231475,0.7394709,-0.74316907,0.74053788,-0.74983931,0.74372709,-0.7538932,0.74623096,-0.78320408,0.78131312,-0.79219538,0.80193835,-0.80028111,0.81492323,-0.81426984,0.83858299,-0.83758503,0.84588212,-0.8476131,0.86460513,-0.86478686,0.87094527,-0.88408655,0.88906354,-0.88338244,0.89046955,-0.90232331,0.90033889,-0.92156363,0.91855806,-0.9250139,0.91336381,-0.92613566,0.94069529,-0.94175994,0.92640537,-0.94931275,0.92029041,-0.94707876,0.9176963,-0.95064551,0.92382544,-0.95595688,0.91997296,-0.93802869,0.91265875,-0.94301879,0.91039526,-0.93328875,0.91228658,-0.94376779,0.89539927,-0.89600843,0.89531589,-0.910119,0.87147212,-0.90189219,0.8950448,-0.91998172,0.85586214,-0.91011733,0.8401413,-0.86371166,0.84999353,-0.87528658,0.84192008,-0.88077664,0.85683197,-0.85235608,0.87253553,-0.86346418,0.85012811,-0.87823802,0.83414721,-0.88205057,0.88087237
1.0001144,-0.99866098,0.99742991,-0.99694157,0.9909811,-0.99427551,0.98919624,-0.99234128,0.97612822,-0.97921163,0.97244871,-0.96819538,0.96133476,-0.95769262,0.94469607,-0.950885,0.94464839,-0.95140123,0.936423,-0.93537909,0.93934613,-0.9341743,0.92830884,-0.91975063,0.9291721,-0.91491127,0.92119259,-0.90558398,0.91621625,-0.90030748,0.92231536,-0.9125005,0.92127448,-0.91334891,0.92798716,-0.92513114,0.93429714,-0.91692245,0.92860538,-0.92336524,0.93306732,-0.92984277,0.95034111,-0.93315256,0.94618219,-0.93769145,0.94960952,-0.94821501,0.9514491,-0.94479597,0.96193194,-0.94214231,0.95574898,-0.95717764,0.96974659,-0.9464013,0.98126316,-0.95037323,0.95888025,-0.94541776,0.9748739,-0.97238916,0.97049487,-0.95462531,0.96721578,-0.95635641,0.98239094,-0.95877916,0.95859677,-0.97301978,0.96940762,-0.95704556,0.9437111,-0.98153979,0.97824723,-0.96484333,0.9642005,-0.95975447,0.96387678,-0.96024728,0.96346289,-0.95562887,0.94267833,-0.94679093,0.94265783,-0.97471917,0.96690625,-0.95727527,0.93282819,-1.0097973,0.91923386,-0.97877747,0.89557117,-1.0236261,0.89266932,-0.93498355,0.89724565,-0.97670281,0.92836678,-0.95700735,0.9186998
0.99406767,-0.99443501,0.99189419,-0.98944855,0.98325467,-0.98165733,0.97529638,-0.97709566,0.96482831,-0.96298647,0.96349978,-0.95462394,0.96182173,-0.94912678,0.94960546,-0.95049071,0.96337718,-0.94839257,0.95025694,-0.94780242,0.96207142,-0.94645238,0.9623704,-0.94298261,0.95676076,-0.95265079,0.96180809,-0.94407088,0.95265263,-0.93921536,0.95259565,-0.93351966,0.94517511,-0.93361145,0.9489041,-0.92661899,0.93832016,-0.93010294,0.93582135,-0.92275184,0.93183929,-0.92568046,0.9375971,-0.92383707,0.93870181,-0.93335682,0.94176018,-0.95404553,0.9551422,-0.94481933,0.94854254,-0.94164133,0.95690376,-0.94651634,0.95997858,-0.94060749,0.97243816,-0.95195311,0.97264528,-0.96617651,0.97866809,-0.94749832,0.96605432,-0.96535355,0.97580206,-0.95724785,0.97923648,-0.97128093,0.98189265,-0.98105085,0.98178649,-0.97872442,0.98038995,-0.94558752,0.97802383,-0.958206,0.97642493,-0.95474654,0.97778136,-0.94820994,0.9732883,-0.93729603,0.99756062,-0.94153672,0.97534561,-0.94058269,0.9543156,-0.95181936,0.97539282,-0.9423371,0.97673583,-0.94764459,0.97241557,-0.92917764,0.96158177,-0.95023727,0.97131336,-0.90695149,0.95101017,-0.94635373,0.97837603
